"variable","activity","subject","average"
"383","tBodyAcc-mean()-Z","LAYING",23,-0.104256776291667
"384","tBodyAcc-mean()-Z","LAYING",24,-0.107236237236111
"385","tBodyAcc-mean()-Z","LAYING",25,-0.100428830260274
"386","tBodyAcc-mean()-Z","LAYING",26,-0.105002540289474
"387","tBodyAcc-mean()-Z","LAYING",27,-0.107699732837838
"388","tBodyAcc-mean()-Z","LAYING",28,-0.1083448529625
"389","tBodyAcc-mean()-Z","LAYING",29,-0.109462068173913
"390","tBodyAcc-mean()-Z","LAYING",30,-0.1036581505
"391","tBodyAcc-mean()-Z","SITTING",1,-0.104544182255319
"392","tBodyAcc-mean()-Z","SITTING",2,-0.109218272456522
"393","tBodyAcc-mean()-Z","SITTING",3,-0.0983579203269231
"394","tBodyAcc-mean()-Z","SITTING",4,-0.10587459588
"395","tBodyAcc-mean()-Z","SITTING",5,-0.108540300265909
"396","tBodyAcc-mean()-Z","SITTING",6,-0.110127728709091
"397","tBodyAcc-mean()-Z","SITTING",7,-0.122464597625
"398","tBodyAcc-mean()-Z","SITTING",8,-0.104461049130435
"399","tBodyAcc-mean()-Z","SITTING",9,-0.07537846886
"400","tBodyAcc-mean()-Z","SITTING",10,-0.104253238796296
"401","tBodyAcc-mean()-Z","SITTING",11,-0.112840218339623
"402","tBodyAcc-mean()-Z","SITTING",12,-0.106307228960784
"403","tBodyAcc-mean()-Z","SITTING",13,-0.0972465110836735
"404","tBodyAcc-mean()-Z","SITTING",14,-0.100401490425926
"405","tBodyAcc-mean()-Z","SITTING",15,-0.11366125320339
"406","tBodyAcc-mean()-Z","SITTING",16,-0.0891404038405797
"407","tBodyAcc-mean()-Z","SITTING",17,-0.11362408509375
"408","tBodyAcc-mean()-Z","SITTING",18,-0.111904775824561
"409","tBodyAcc-mean()-Z","SITTING",19,-0.10870765430137
"410","tBodyAcc-mean()-Z","SITTING",20,-0.108369634515152
"411","tBodyAcc-mean()-Z","SITTING",21,-0.112057887741176
"412","tBodyAcc-mean()-Z","SITTING",22,-0.105827369516129
"413","tBodyAcc-mean()-Z","SITTING",23,-0.103808679294118
"414","tBodyAcc-mean()-Z","SITTING",24,-0.103041061426471
"415","tBodyAcc-mean()-Z","SITTING",25,-0.109160440476923
"416","tBodyAcc-mean()-Z","SITTING",26,-0.0974448692333333
"417","tBodyAcc-mean()-Z","SITTING",27,-0.105521912588571
"418","tBodyAcc-mean()-Z","SITTING",28,-0.111517939555556
"419","tBodyAcc-mean()-Z","SITTING",29,-0.1104118192
"420","tBodyAcc-mean()-Z","SITTING",30,-0.099515446133871
"421","tBodyAcc-mean()-Z","STANDING",1,-0.110601817735849
"422","tBodyAcc-mean()-Z","STANDING",2,-0.105908536055556
"423","tBodyAcc-mean()-Z","STANDING",3,-0.101621722633148
"424","tBodyAcc-mean()-Z","STANDING",4,-0.0961574905535714
"425","tBodyAcc-mean()-Z","STANDING",5,-0.102171095696429
"426","tBodyAcc-mean()-Z","STANDING",6,-0.112172831947368
"427","tBodyAcc-mean()-Z","STANDING",7,-0.0997778303207547
"428","tBodyAcc-mean()-Z","STANDING",8,-0.106114996837037
"429","tBodyAcc-mean()-Z","STANDING",9,-0.0952747481333333
"430","tBodyAcc-mean()-Z","STANDING",10,-0.107964083931818
"431","tBodyAcc-mean()-Z","STANDING",11,-0.108686630425532
"432","tBodyAcc-mean()-Z","STANDING",12,-0.105526999754098
"433","tBodyAcc-mean()-Z","STANDING",13,-0.112124137754386
"434","tBodyAcc-mean()-Z","STANDING",14,-0.103817701790667
"435","tBodyAcc-mean()-Z","STANDING",15,-0.105910832679245
"436","tBodyAcc-mean()-Z","STANDING",16,-0.103657729076923
"437","tBodyAcc-mean()-Z","STANDING",17,-0.111432145565
"438","tBodyAcc-mean()-Z","STANDING",18,-0.108453355945205
"439","tBodyAcc-mean()-Z","STANDING",19,-0.10904190460274
"440","tBodyAcc-mean()-Z","STANDING",20,-0.100402759931507
"441","tBodyAcc-mean()-Z","STANDING",21,-0.110417855808989
"442","tBodyAcc-mean()-Z","STANDING",22,-0.104967423820635
"443","tBodyAcc-mean()-Z","STANDING",23,-0.1105970177575
"444","tBodyAcc-mean()-Z","STANDING",24,-0.108222553855072
"445","tBodyAcc-mean()-Z","STANDING",25,-0.107352957594595
"446","tBodyAcc-mean()-Z","STANDING",26,-0.110237796416216
"447","tBodyAcc-mean()-Z","STANDING",27,-0.107835818025
"448","tBodyAcc-mean()-Z","STANDING",28,-0.106579385202532
"449","tBodyAcc-mean()-Z","STANDING",29,-0.108659067476923
"450","tBodyAcc-mean()-Z","STANDING",30,-0.108756209835593
"451","tBodyAcc-mean()-Z","WALKING",1,-0.111148103547368
"452","tBodyAcc-mean()-Z","WALKING",2,-0.105500357966102
"453","tBodyAcc-mean()-Z","WALKING",3,-0.112674859827586
"454","tBodyAcc-mean()-Z","WALKING",4,-0.11140306485
"455","tBodyAcc-mean()-Z","WALKING",5,-0.107741776464286
"456","tBodyAcc-mean()-Z","WALKING",6,-0.110303165877193
"457","tBodyAcc-mean()-Z","WALKING",7,-0.110912234947368
"458","tBodyAcc-mean()-Z","WALKING",8,-0.107252090833333
"459","tBodyAcc-mean()-Z","WALKING",9,-0.110820512307692
"460","tBodyAcc-mean()-Z","WALKING",10,-0.109057512132075
"461","tBodyAcc-mean()-Z","WALKING",11,-0.106096304033898
"462","tBodyAcc-mean()-Z","WALKING",12,-0.10316110632
"463","tBodyAcc-mean()-Z","WALKING",13,-0.111431456192982
"464","tBodyAcc-mean()-Z","WALKING",14,-0.106756369135593
"465","tBodyAcc-mean()-Z","WALKING",15,-0.107621819518519
"466","tBodyAcc-mean()-Z","WALKING",16,-0.108804049803922
"467","tBodyAcc-mean()-Z","WALKING",17,-0.109792122032787
"468","tBodyAcc-mean()-Z","WALKING",18,-0.104218315464286
"469","tBodyAcc-mean()-Z","WALKING",19,-0.122736673192308
"470","tBodyAcc-mean()-Z","WALKING",20,-0.113539477098039
"471","tBodyAcc-mean()-Z","WALKING",21,-0.104319332403846
"472","tBodyAcc-mean()-Z","WALKING",22,-0.107112510934783
"473","tBodyAcc-mean()-Z","WALKING",23,-0.113382994084746
"474","tBodyAcc-mean()-Z","WALKING",24,-0.110595952913793
"475","tBodyAcc-mean()-Z","WALKING",25,-0.108737636297297
"476","tBodyAcc-mean()-Z","WALKING",26,-0.108927011474576
"477","tBodyAcc-mean()-Z","WALKING",27,-0.112822289263158
"478","tBodyAcc-mean()-Z","WALKING",28,-0.103714705396296
"479","tBodyAcc-mean()-Z","WALKING",29,-0.106632427301887
"480","tBodyAcc-mean()-Z","WALKING",30,-0.0986247068969231
"481","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",1,-0.107566190908163
"482","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",2,-0.116812942382979
"483","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",3,-0.116139842908163
"484","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",4,-0.1067775246
"485","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",5,-0.100319930659574
"486","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",6,-0.107209356208333
"487","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",7,-0.096938308587234
"488","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",8,-0.107598135394737
"489","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",9,-0.0910278793952381
"490","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",10,-0.110848597247368
"491","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",11,-0.111070149978261
"492","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",12,-0.10955593226087
"493","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",13,-0.101993941531915
"494","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",14,-0.0928330165533333
"495","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",15,-0.110526066428571
"496","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",16,-0.119873705148936
"497","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",17,-0.0892432745173913
"498","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",18,-0.1033908092
"499","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",19,-0.133695240660974
"500","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",20,-0.104602925937778
"501","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",21,-0.09816866218
"502","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",22,-0.1074157796
"503","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",23,-0.0988123712574074
"504","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",24,-0.104818820272727
"505","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",25,-0.107192376965517
"506","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",26,-0.1064396194
"507","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",27,-0.112837694688636
"508","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",28,-0.10858897408913
"509","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",29,-0.0981339984895833
"510","tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",30,-0.0999781422322581
"511","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",1,-0.0973020020943396
"512","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",2,-0.152513899520833
"513","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",3,-0.110064863437288
"514","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",4,-0.114219455519231
"515","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",5,-0.107471453914894
"516","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",6,-0.122082438784314
"517","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",7,-0.143769688803922
"518","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",8,-0.11512211995122
"519","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",9,-0.125219003959184
"520","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",10,-0.118180420834043
"521","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",11,-0.106797216481481
"522","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",12,-0.107339730115385
"523","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",13,-0.125767265890909
"524","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",14,-0.112279688983333
"525","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",15,-0.116952464895833
"526","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",16,-0.124074517745098
"527","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",17,-0.121290442104167
"528","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",18,-0.112655891327586
"529","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",19,-0.151054607725
"530","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",20,-0.121023947784314
"531","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",21,-0.125414265340426
"532","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",22,-0.117550861738095
"533","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",23,-0.126890616782353
"534","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",24,-0.114248610966102
"535","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",25,-0.126210440292308
"536","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",26,-0.121943461236364
"537","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",27,-0.123530438196078
"538","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",28,-0.121514025692157
"539","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",29,-0.118000587840816
"540","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",30,-0.124697493775385
"541","tGravityAcc-mean()-X","LAYING",1,-0.24888179828
"542","tGravityAcc-mean()-X","LAYING",2,-0.509754238125
"543","tGravityAcc-mean()-X","LAYING",3,-0.241758478064516
"544","tGravityAcc-mean()-X","LAYING",4,-0.420664662222222
"545","tGravityAcc-mean()-X","LAYING",5,-0.483470597692308
"546","tGravityAcc-mean()-X","LAYING",6,-0.47670987877193
"547","tGravityAcc-mean()-X","LAYING",7,-0.502814250576923
"548","tGravityAcc-mean()-X","LAYING",8,-0.405930036111111
"549","tGravityAcc-mean()-X","LAYING",9,-0.5802528348
"550","tGravityAcc-mean()-X","LAYING",10,-0.453069737586207
"551","tGravityAcc-mean()-X","LAYING",11,-0.134832031403509
"552","tGravityAcc-mean()-X","LAYING",12,-0.3785920653
"553","tGravityAcc-mean()-X","LAYING",13,-0.156852206467742
"554","tGravityAcc-mean()-X","LAYING",14,-0.145483631627451
"555","tGravityAcc-mean()-X","LAYING",15,-0.1719930545
"556","tGravityAcc-mean()-X","LAYING",16,-0.206783742242857
"557","tGravityAcc-mean()-X","LAYING",17,-0.19913309
"558","tGravityAcc-mean()-X","LAYING",18,-0.220600509076923
"559","tGravityAcc-mean()-X","LAYING",19,-0.680043155060241
"560","tGravityAcc-mean()-X","LAYING",20,-0.472431415573529
"561","tGravityAcc-mean()-X","LAYING",21,-0.174349174822222
"562","tGravityAcc-mean()-X","LAYING",22,-0.418494577083333
"563","tGravityAcc-mean()-X","LAYING",23,-0.391564962777778
"564","tGravityAcc-mean()-X","LAYING",24,-0.359292534027778
"565","tGravityAcc-mean()-X","LAYING",25,-0.461102531369863
"566","tGravityAcc-mean()-X","LAYING",26,-0.621309715263158
"567","tGravityAcc-mean()-X","LAYING",27,-0.530434604864865
"568","tGravityAcc-mean()-X","LAYING",28,-0.490334541875
"569","tGravityAcc-mean()-X","LAYING",29,-0.346789842753623
"570","tGravityAcc-mean()-X","LAYING",30,-0.344737755285714
"571","tGravityAcc-mean()-X","SITTING",1,0.831509933404255
"572","tGravityAcc-mean()-X","SITTING",2,0.940477273043478
"573","tGravityAcc-mean()-X","SITTING",3,0.901098984615385
"574","tGravityAcc-mean()-X","SITTING",4,0.8693030064
"575","tGravityAcc-mean()-X","SITTING",5,0.880731443863636
"576","tGravityAcc-mean()-X","SITTING",6,0.933692934909091
"577","tGravityAcc-mean()-X","SITTING",7,0.969147824375
"578","tGravityAcc-mean()-X","SITTING",8,0.832453878043478
"579","tGravityAcc-mean()-X","SITTING",9,0.9163245106
"580","tGravityAcc-mean()-X","SITTING",10,0.791887198148148
"581","tGravityAcc-mean()-X","SITTING",11,0.871963798301887
"582","tGravityAcc-mean()-X","SITTING",12,0.926228975490196
"583","tGravityAcc-mean()-X","SITTING",13,0.92557651244898
"584","tGravityAcc-mean()-X","SITTING",14,0.939038759814815
"585","tGravityAcc-mean()-X","SITTING",15,0.89036426220339
"586","tGravityAcc-mean()-X","SITTING",16,0.942457377971014
"587","tGravityAcc-mean()-X","SITTING",17,0.94488374765625
"588","tGravityAcc-mean()-X","SITTING",18,0.909816469298246
"589","tGravityAcc-mean()-X","SITTING",19,0.581371509041096
"590","tGravityAcc-mean()-X","SITTING",20,0.924454522424242
"591","tGravityAcc-mean()-X","SITTING",21,0.940031368
"592","tGravityAcc-mean()-X","SITTING",22,0.839305928709677
"593","tGravityAcc-mean()-X","SITTING",23,0.936509242941176
"594","tGravityAcc-mean()-X","SITTING",24,0.919637604411765
"595","tGravityAcc-mean()-X","SITTING",25,0.865686078153846
"596","tGravityAcc-mean()-X","SITTING",26,0.782955611794872
"597","tGravityAcc-mean()-X","SITTING",27,0.839464714
"598","tGravityAcc-mean()-X","SITTING",28,0.907331309166667
"599","tGravityAcc-mean()-X","SITTING",29,0.891563755166667
"600","tGravityAcc-mean()-X","SITTING",30,0.825473836935484
"601","tGravityAcc-mean()-X","STANDING",1,0.942952000377358
"602","tGravityAcc-mean()-X","STANDING",2,0.896928566851852
"603","tGravityAcc-mean()-X","STANDING",3,0.93503077852459
"604","tGravityAcc-mean()-X","STANDING",4,0.95619779125
"605","tGravityAcc-mean()-X","STANDING",5,0.960188699107143
"606","tGravityAcc-mean()-X","STANDING",6,0.945139003859649
"607","tGravityAcc-mean()-X","STANDING",7,0.958728687924528
"608","tGravityAcc-mean()-X","STANDING",8,0.957669921111111
"609","tGravityAcc-mean()-X","STANDING",9,0.961323502222222
"610","tGravityAcc-mean()-X","STANDING",10,0.954008785454545
"611","tGravityAcc-mean()-X","STANDING",11,0.956464535957447
"612","tGravityAcc-mean()-X","STANDING",12,0.957317821803279
"613","tGravityAcc-mean()-X","STANDING",13,0.942695296842105
"614","tGravityAcc-mean()-X","STANDING",14,0.875319569
"615","tGravityAcc-mean()-X","STANDING",15,0.965528899622642
"616","tGravityAcc-mean()-X","STANDING",16,0.941587749358974
"617","tGravityAcc-mean()-X","STANDING",17,0.904678547435897
"618","tGravityAcc-mean()-X","STANDING",18,0.947573239863014
"619","tGravityAcc-mean()-X","STANDING",19,0.944045837534247
"620","tGravityAcc-mean()-X","STANDING",20,0.911231752465753
"621","tGravityAcc-mean()-X","STANDING",21,0.881213341910112
"622","tGravityAcc-mean()-X","STANDING",22,0.954064297619048
"623","tGravityAcc-mean()-X","STANDING",23,0.919857125882353
"624","tGravityAcc-mean()-X","STANDING",24,0.96644228
"625","tGravityAcc-mean()-X","STANDING",25,0.929794733108108
"626","tGravityAcc-mean()-X","STANDING",26,0.965460891621622
"627","tGravityAcc-mean()-X","STANDING",27,0.965351492
"628","tGravityAcc-mean()-X","STANDING",28,0.948514848481013
"629","tGravityAcc-mean()-X","STANDING",29,0.974508732
"630","tGravityAcc-mean()-X","STANDING",30,0.968556705084746
"631","tGravityAcc-mean()-X","WALKING",1,0.935223201473684
"632","tGravityAcc-mean()-X","WALKING",2,0.91301733338983
"633","tGravityAcc-mean()-X","WALKING",3,0.936506743275862
"634","tGravityAcc-mean()-X","WALKING",4,0.963999696833333
"635","tGravityAcc-mean()-X","WALKING",5,0.972624959821429
"636","tGravityAcc-mean()-X","WALKING",6,0.958067455087719
"637","tGravityAcc-mean()-X","WALKING",7,0.932566472280702
"638","tGravityAcc-mean()-X","WALKING",8,0.913586347916667
"639","tGravityAcc-mean()-X","WALKING",9,0.951867079615385
"640","tGravityAcc-mean()-X","WALKING",10,0.963092149811321
"641","tGravityAcc-mean()-X","WALKING",11,0.946468451355932
"642","tGravityAcc-mean()-X","WALKING",12,0.9668735148
"643","tGravityAcc-mean()-X","WALKING",13,0.910855709298246
"644","tGravityAcc-mean()-X","WALKING",14,0.802973961525424
"645","tGravityAcc-mean()-X","WALKING",15,0.951524391481481
"646","tGravityAcc-mean()-X","WALKING",16,0.925981326078431
"647","tGravityAcc-mean()-X","WALKING",17,0.92811236852459
"648","tGravityAcc-mean()-X","WALKING",18,0.92386524875
"649","tGravityAcc-mean()-X","WALKING",19,0.935222559230769
"650","tGravityAcc-mean()-X","WALKING",20,0.899965205686274
"651","tGravityAcc-mean()-X","WALKING",21,0.862524800961538
"652","tGravityAcc-mean()-X","WALKING",22,0.936096410434783
"653","tGravityAcc-mean()-X","WALKING",23,0.939809688644068
"654","tGravityAcc-mean()-X","WALKING",24,0.95970108137931
"655","tGravityAcc-mean()-X","WALKING",25,0.937483114459459
"656","tGravityAcc-mean()-X","WALKING",26,0.960647754576271
"657","tGravityAcc-mean()-X","WALKING",27,0.944759287368421
"658","tGravityAcc-mean()-X","WALKING",28,0.942930275555556
"659","tGravityAcc-mean()-X","WALKING",29,0.96237438509434
"660","tGravityAcc-mean()-X","WALKING",30,0.965217551076923
"661","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",1,0.931874418979592
"662","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",2,0.861831345531915
"663","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",3,0.939057787755102
"664","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",4,0.947731858666667
"665","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",5,0.956649352553192
"666","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",6,0.928531455208333
"667","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",7,0.930623632765957
"668","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",8,0.914023498421053
"669","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",9,0.938417773333333
"670","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",10,0.939807421052632
"671","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",11,0.941746406521739
"672","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",12,0.949861980652174
"673","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",13,0.941875619787234
"674","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",14,0.81629643
"675","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",15,0.932302200476191
"676","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",16,0.917818427021277
"677","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",17,0.928817578043478
"678","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",18,0.932277478363636
"679","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",19,0.881940855128205
"680","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",20,0.91972663
"681","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",21,0.872683205555556
"682","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",22,0.921820641944444
"683","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",23,0.923711401296296
"684","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",24,0.950883416727273
"685","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",25,0.929627532241379
"686","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",26,0.9467972718
"687","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",27,0.931380178636364
"688","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",28,0.929291680434783
"689","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",29,0.948486215
"690","tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",30,0.958000491451613
"691","tGravityAcc-mean()-X","WALKING_UPSTAIRS",1,0.89335109754717
"692","tGravityAcc-mean()-X","WALKING_UPSTAIRS",2,0.790717418541667
"693","tGravityAcc-mean()-X","WALKING_UPSTAIRS",3,0.883533436101695
"694","tGravityAcc-mean()-X","WALKING_UPSTAIRS",4,0.946264314423077
"695","tGravityAcc-mean()-X","WALKING_UPSTAIRS",5,0.936821834893617
"696","tGravityAcc-mean()-X","WALKING_UPSTAIRS",6,0.913632241568627
"697","tGravityAcc-mean()-X","WALKING_UPSTAIRS",7,0.81874656
"698","tGravityAcc-mean()-X","WALKING_UPSTAIRS",8,0.860368718780488
"699","tGravityAcc-mean()-X","WALKING_UPSTAIRS",9,0.902647777755102
"700","tGravityAcc-mean()-X","WALKING_UPSTAIRS",10,0.931861027446809
"701","tGravityAcc-mean()-X","WALKING_UPSTAIRS",11,0.892626155555556
"702","tGravityAcc-mean()-X","WALKING_UPSTAIRS",12,0.938371473269231
"703","tGravityAcc-mean()-X","WALKING_UPSTAIRS",13,0.847634313454545
"704","tGravityAcc-mean()-X","WALKING_UPSTAIRS",14,0.688256122222222
"705","tGravityAcc-mean()-X","WALKING_UPSTAIRS",15,0.918544812291667
"706","tGravityAcc-mean()-X","WALKING_UPSTAIRS",16,0.826874282745098
"707","tGravityAcc-mean()-X","WALKING_UPSTAIRS",17,0.853530565833333
"708","tGravityAcc-mean()-X","WALKING_UPSTAIRS",18,0.883330258448276
"709","tGravityAcc-mean()-X","WALKING_UPSTAIRS",19,0.8294283725
"710","tGravityAcc-mean()-X","WALKING_UPSTAIRS",20,0.777095717058824
"711","tGravityAcc-mean()-X","WALKING_UPSTAIRS",21,0.781177210851064
"712","tGravityAcc-mean()-X","WALKING_UPSTAIRS",22,0.889454382857143
"713","tGravityAcc-mean()-X","WALKING_UPSTAIRS",23,0.843438810196078
"714","tGravityAcc-mean()-X","WALKING_UPSTAIRS",24,0.906369500508475
"715","tGravityAcc-mean()-X","WALKING_UPSTAIRS",25,0.927693239538462
"716","tGravityAcc-mean()-X","WALKING_UPSTAIRS",26,0.942095257090909
"717","tGravityAcc-mean()-X","WALKING_UPSTAIRS",27,0.868000278627451
"718","tGravityAcc-mean()-X","WALKING_UPSTAIRS",28,0.854508231764706
"719","tGravityAcc-mean()-X","WALKING_UPSTAIRS",29,0.929258953877551
"720","tGravityAcc-mean()-X","WALKING_UPSTAIRS",30,0.93182983
"721","tGravityAcc-mean()-Y","LAYING",1,0.70554977346
"722","tGravityAcc-mean()-Y","LAYING",2,0.752536639375
"723","tGravityAcc-mean()-Y","LAYING",3,0.837032099677419
"724","tGravityAcc-mean()-Y","LAYING",4,0.915165104259259
"725","tGravityAcc-mean()-Y","LAYING",5,0.954890346153846
"726","tGravityAcc-mean()-Y","LAYING",6,0.956593814210526
"727","tGravityAcc-mean()-Y","LAYING",7,0.393444278076923
"728","tGravityAcc-mean()-Y","LAYING",8,0.589922434814815
"729","tGravityAcc-mean()-Y","LAYING",9,-0.1191541962
"730","tGravityAcc-mean()-Y","LAYING",10,-0.139297681034483
"731","tGravityAcc-mean()-Y","LAYING",11,0.943017941403509
"732","tGravityAcc-mean()-Y","LAYING",12,0.8033788345
"733","tGravityAcc-mean()-Y","LAYING",13,0.656400944354839
"734","tGravityAcc-mean()-Y","LAYING",14,0.48539692745098
"735","tGravityAcc-mean()-Y","LAYING",15,0.899242553055556
"736","tGravityAcc-mean()-Y","LAYING",16,-0.0199270225714286
"737","tGravityAcc-mean()-Y","LAYING",17,0.658792072253521
"738","tGravityAcc-mean()-Y","LAYING",18,0.719755403692308
"739","tGravityAcc-mean()-Y","LAYING",19,0.725646622771084
"740","tGravityAcc-mean()-Y","LAYING",20,0.864882956617647
